E:\Data\IMG\center_2021_04_10_12_59_16_325.jpg, E:\Data\IMG\left_2021_04_10_12_59_16_325.jpg, E:\Data\IMG\right_2021_04_10_12_59_16_325.jpg, -0.8995053, 1, 0, 17.38122
E:\Data\IMG\center_2021_04_10_12_59_16_429.jpg, E:\Data\IMG\left_2021_04_10_12_59_16_429.jpg, E:\Data\IMG\right_2021_04_10_12_59_16_429.jpg, -0.5410055, 1, 0, 18.62452
E:\Data\IMG\center_2021_04_10_12_59_16_532.jpg, E:\Data\IMG\left_2021_04_10_12_59_16_532.jpg, E:\Data\IMG\right_2021_04_10_12_59_16_532.jpg, -0.2317358, 1, 0, 19.59137
E:\Data\IMG\center_2021_04_10_12_59_16_635.jpg, E:\Data\IMG\left_2021_04_10_12_59_16_635.jpg, E:\Data\IMG\right_2021_04_10_12_59_16_635.jpg, 0, 1, 0, 20.65789
E:\Data\IMG\center_2021_04_10_12_59_16_738.jpg, E:\Data\IMG\left_2021_04_10_12_59_16_738.jpg, E:\Data\IMG\right_2021_04_10_12_59_16_738.jpg, 0, 1, 0, 21.58772
E:\Data\IMG\center_2021_04_10_12_59_16_842.jpg, E:\Data\IMG\left_2021_04_10_12_59_16_842.jpg, E:\Data\IMG\right_2021_04_10_12_59_16_842.jpg, 0, 1, 0, 22.61771
E:\Data\IMG\center_2021_04_10_12_59_16_947.jpg, E:\Data\IMG\left_2021_04_10_12_59_16_947.jpg, E:\Data\IMG\right_2021_04_10_12_59_16_947.jpg, 0, 1, 0, 23.57985
E:\Data\IMG\center_2021_04_10_12_59_17_047.jpg, E:\Data\IMG\left_2021_04_10_12_59_17_047.jpg, E:\Data\IMG\right_2021_04_10_12_59_17_047.jpg, 0, 1, 0, 24.5576
E:\Data\IMG\center_2021_04_10_12_59_17_148.jpg, E:\Data\IMG\left_2021_04_10_12_59_17_148.jpg, E:\Data\IMG\right_2021_04_10_12_59_17_148.jpg, 0, 1, 0, 25.709
E:\Data\IMG\center_2021_04_10_12_59_17_250.jpg, E:\Data\IMG\left_2021_04_10_12_59_17_250.jpg, E:\Data\IMG\right_2021_04_10_12_59_17_250.jpg, 0, 1, 0, 26.65847
E:\Data\IMG\center_2021_04_10_12_59_17_349.jpg, E:\Data\IMG\left_2021_04_10_12_59_17_349.jpg, E:\Data\IMG\right_2021_04_10_12_59_17_349.jpg, 0, 1, 0, 27.59875
E:\Data\IMG\center_2021_04_10_12_59_17_452.jpg, E:\Data\IMG\left_2021_04_10_12_59_17_452.jpg, E:\Data\IMG\right_2021_04_10_12_59_17_452.jpg, -0.1029087, 1, 0, 28.50863
E:\Data\IMG\center_2021_04_10_12_59_17_554.jpg, E:\Data\IMG\left_2021_04_10_12_59_17_554.jpg, E:\Data\IMG\right_2021_04_10_12_59_17_554.jpg, 0, 1, 0, 29.42921
E:\Data\IMG\center_2021_04_10_12_59_17_657.jpg, E:\Data\IMG\left_2021_04_10_12_59_17_657.jpg, E:\Data\IMG\right_2021_04_10_12_59_17_657.jpg, -0.1262748, 1, 0, 30.18772
E:\Data\IMG\center_2021_04_10_12_59_17_760.jpg, E:\Data\IMG\left_2021_04_10_12_59_17_760.jpg, E:\Data\IMG\right_2021_04_10_12_59_17_760.jpg, 0, 1, 0, 30.19
E:\Data\IMG\center_2021_04_10_12_59_17_864.jpg, E:\Data\IMG\left_2021_04_10_12_59_17_864.jpg, E:\Data\IMG\right_2021_04_10_12_59_17_864.jpg, -0.172971, 1, 0, 30.18384
E:\Data\IMG\center_2021_04_10_12_59_17_965.jpg, E:\Data\IMG\left_2021_04_10_12_59_17_965.jpg, E:\Data\IMG\right_2021_04_10_12_59_17_965.jpg, -0.2902659, 1, 0, 30.17886
E:\Data\IMG\center_2021_04_10_12_59_18_068.jpg, E:\Data\IMG\left_2021_04_10_12_59_18_068.jpg, E:\Data\IMG\right_2021_04_10_12_59_18_068.jpg, -0.0093291, 1, 0, 30.18873
E:\Data\IMG\center_2021_04_10_12_59_18_170.jpg, E:\Data\IMG\left_2021_04_10_12_59_18_170.jpg, E:\Data\IMG\right_2021_04_10_12_59_18_170.jpg, -0.3697023, 1, 0, 30.1675
E:\Data\IMG\center_2021_04_10_12_59_18_270.jpg, E:\Data\IMG\left_2021_04_10_12_59_18_270.jpg, E:\Data\IMG\right_2021_04_10_12_59_18_270.jpg, -0.281479, 1, 0, 30.18882
E:\Data\IMG\center_2021_04_10_12_59_18_373.jpg, E:\Data\IMG\left_2021_04_10_12_59_18_373.jpg, E:\Data\IMG\right_2021_04_10_12_59_18_373.jpg, 0, 1, 0, 30.18681
E:\Data\IMG\center_2021_04_10_12_59_18_473.jpg, E:\Data\IMG\left_2021_04_10_12_59_18_473.jpg, E:\Data\IMG\right_2021_04_10_12_59_18_473.jpg, 0, 1, 0, 30.1898
E:\Data\IMG\center_2021_04_10_12_59_18_578.jpg, E:\Data\IMG\left_2021_04_10_12_59_18_578.jpg, E:\Data\IMG\right_2021_04_10_12_59_18_578.jpg, 0, 1, 0, 30.19048
E:\Data\IMG\center_2021_04_10_12_59_18_679.jpg, E:\Data\IMG\left_2021_04_10_12_59_18_679.jpg, E:\Data\IMG\right_2021_04_10_12_59_18_679.jpg, 0, 1, 0, 30.19032
E:\Data\IMG\center_2021_04_10_12_59_18_779.jpg, E:\Data\IMG\left_2021_04_10_12_59_18_779.jpg, E:\Data\IMG\right_2021_04_10_12_59_18_779.jpg, 0, 1, 0, 30.19029
E:\Data\IMG\center_2021_04_10_12_59_18_882.jpg, E:\Data\IMG\left_2021_04_10_12_59_18_882.jpg, E:\Data\IMG\right_2021_04_10_12_59_18_882.jpg, -0.0643755, 1, 0, 30.18936
E:\Data\IMG\center_2021_04_10_12_59_18_984.jpg, E:\Data\IMG\left_2021_04_10_12_59_18_984.jpg, E:\Data\IMG\right_2021_04_10_12_59_18_984.jpg, -0.003893383, 1, 0, 30.19016
E:\Data\IMG\center_2021_04_10_12_59_19_086.jpg, E:\Data\IMG\left_2021_04_10_12_59_19_086.jpg, E:\Data\IMG\right_2021_04_10_12_59_19_086.jpg, 0, 1, 0, 30.19059
E:\Data\IMG\center_2021_04_10_12_59_19_188.jpg, E:\Data\IMG\left_2021_04_10_12_59_19_188.jpg, E:\Data\IMG\right_2021_04_10_12_59_19_188.jpg, 0, 1, 0, 30.19033
E:\Data\IMG\center_2021_04_10_12_59_19_291.jpg, E:\Data\IMG\left_2021_04_10_12_59_19_291.jpg, E:\Data\IMG\right_2021_04_10_12_59_19_291.jpg, 0, 1, 0, 30.1904
E:\Data\IMG\center_2021_04_10_12_59_19_395.jpg, E:\Data\IMG\left_2021_04_10_12_59_19_395.jpg, E:\Data\IMG\right_2021_04_10_12_59_19_395.jpg, -0.0987918, 1, 0, 30.18789
E:\Data\IMG\center_2021_04_10_12_59_19_494.jpg, E:\Data\IMG\left_2021_04_10_12_59_19_494.jpg, E:\Data\IMG\right_2021_04_10_12_59_19_494.jpg, -0.1936044, 1, 0, 30.18467
E:\Data\IMG\center_2021_04_10_12_59_19_596.jpg, E:\Data\IMG\left_2021_04_10_12_59_19_596.jpg, E:\Data\IMG\right_2021_04_10_12_59_19_596.jpg, 0, 1, 0, 30.18936
E:\Data\IMG\center_2021_04_10_12_59_19_697.jpg, E:\Data\IMG\left_2021_04_10_12_59_19_697.jpg, E:\Data\IMG\right_2021_04_10_12_59_19_697.jpg, 0, 1, 0, 30.19016
E:\Data\IMG\center_2021_04_10_12_59_19_798.jpg, E:\Data\IMG\left_2021_04_10_12_59_19_798.jpg, E:\Data\IMG\right_2021_04_10_12_59_19_798.jpg, -0.0603843, 1, 0, 30.18971
E:\Data\IMG\center_2021_04_10_12_59_19_900.jpg, E:\Data\IMG\left_2021_04_10_12_59_19_900.jpg, E:\Data\IMG\right_2021_04_10_12_59_19_900.jpg, -0.1662549, 1, 0, 30.18629
E:\Data\IMG\center_2021_04_10_12_59_20_000.jpg, E:\Data\IMG\left_2021_04_10_12_59_20_000.jpg, E:\Data\IMG\right_2021_04_10_12_59_20_000.jpg, 0, 1, 0, 30.18986
E:\Data\IMG\center_2021_04_10_12_59_20_104.jpg, E:\Data\IMG\left_2021_04_10_12_59_20_104.jpg, E:\Data\IMG\right_2021_04_10_12_59_20_104.jpg, -0.2632788, 1, 0, 30.17631
E:\Data\IMG\center_2021_04_10_12_59_20_205.jpg, E:\Data\IMG\left_2021_04_10_12_59_20_205.jpg, E:\Data\IMG\right_2021_04_10_12_59_20_205.jpg, -0.1502325, 1, 0, 30.19091
E:\Data\IMG\center_2021_04_10_12_59_20_306.jpg, E:\Data\IMG\left_2021_04_10_12_59_20_306.jpg, E:\Data\IMG\right_2021_04_10_12_59_20_306.jpg, -0.08569559, 1, 0, 30.1904
E:\Data\IMG\center_2021_04_10_12_59_20_408.jpg, E:\Data\IMG\left_2021_04_10_12_59_20_408.jpg, E:\Data\IMG\right_2021_04_10_12_59_20_408.jpg, -0.1895787, 1, 0, 30.18918
E:\Data\IMG\center_2021_04_10_12_59_20_512.jpg, E:\Data\IMG\left_2021_04_10_12_59_20_512.jpg, E:\Data\IMG\right_2021_04_10_12_59_20_512.jpg, 0, 1, 0, 30.18938
E:\Data\IMG\center_2021_04_10_12_59_20_615.jpg, E:\Data\IMG\left_2021_04_10_12_59_20_615.jpg, E:\Data\IMG\right_2021_04_10_12_59_20_615.jpg, 0, 1, 0, 30.19018
E:\Data\IMG\center_2021_04_10_12_59_20_717.jpg, E:\Data\IMG\left_2021_04_10_12_59_20_717.jpg, E:\Data\IMG\right_2021_04_10_12_59_20_717.jpg, 0, 1, 0, 30.19035
E:\Data\IMG\center_2021_04_10_12_59_20_817.jpg, E:\Data\IMG\left_2021_04_10_12_59_20_817.jpg, E:\Data\IMG\right_2021_04_10_12_59_20_817.jpg, 0, 1, 0, 30.19034
E:\Data\IMG\center_2021_04_10_12_59_20_919.jpg, E:\Data\IMG\left_2021_04_10_12_59_20_919.jpg, E:\Data\IMG\right_2021_04_10_12_59_20_919.jpg, -0.2848419, 1, 0, 30.16993
E:\Data\IMG\center_2021_04_10_12_59_21_020.jpg, E:\Data\IMG\left_2021_04_10_12_59_21_020.jpg, E:\Data\IMG\right_2021_04_10_12_59_21_020.jpg, -0.02468519, 1, 0, 30.19053
E:\Data\IMG\center_2021_04_10_12_59_21_121.jpg, E:\Data\IMG\left_2021_04_10_12_59_21_121.jpg, E:\Data\IMG\right_2021_04_10_12_59_21_121.jpg, 0, 1, 0, 30.19
E:\Data\IMG\center_2021_04_10_12_59_21_223.jpg, E:\Data\IMG\left_2021_04_10_12_59_21_223.jpg, E:\Data\IMG\right_2021_04_10_12_59_21_223.jpg, 0, 1, 0, 30.19027
E:\Data\IMG\center_2021_04_10_12_59_21_326.jpg, E:\Data\IMG\left_2021_04_10_12_59_21_326.jpg, E:\Data\IMG\right_2021_04_10_12_59_21_326.jpg, 0, 1, 0, 30.19029
E:\Data\IMG\center_2021_04_10_12_59_21_427.jpg, E:\Data\IMG\left_2021_04_10_12_59_21_427.jpg, E:\Data\IMG\right_2021_04_10_12_59_21_427.jpg, 0, 1, 0, 30.19031
E:\Data\IMG\center_2021_04_10_12_59_21_530.jpg, E:\Data\IMG\left_2021_04_10_12_59_21_530.jpg, E:\Data\IMG\right_2021_04_10_12_59_21_530.jpg, -0.015096, 1, 0, 30.19026
E:\Data\IMG\center_2021_04_10_12_59_21_631.jpg, E:\Data\IMG\left_2021_04_10_12_59_21_631.jpg, E:\Data\IMG\right_2021_04_10_12_59_21_631.jpg, -0.02994629, 1, 0, 30.19073
E:\Data\IMG\center_2021_04_10_12_59_21_736.jpg, E:\Data\IMG\left_2021_04_10_12_59_21_736.jpg, E:\Data\IMG\right_2021_04_10_12_59_21_736.jpg, 0, 1, 0, 30.19027
E:\Data\IMG\center_2021_04_10_12_59_21_837.jpg, E:\Data\IMG\left_2021_04_10_12_59_21_837.jpg, E:\Data\IMG\right_2021_04_10_12_59_21_837.jpg, -0.1739595, 1, 0, 30.18271
E:\Data\IMG\center_2021_04_10_12_59_21_938.jpg, E:\Data\IMG\left_2021_04_10_12_59_21_938.jpg, E:\Data\IMG\right_2021_04_10_12_59_21_938.jpg, 0, 1, 0, 30.19
E:\Data\IMG\center_2021_04_10_12_59_22_041.jpg, E:\Data\IMG\left_2021_04_10_12_59_22_041.jpg, E:\Data\IMG\right_2021_04_10_12_59_22_041.jpg, -0.1944057, 1, 0, 30.18188
E:\Data\IMG\center_2021_04_10_12_59_22_145.jpg, E:\Data\IMG\left_2021_04_10_12_59_22_145.jpg, E:\Data\IMG\right_2021_04_10_12_59_22_145.jpg, -0.4167817, 1, 0, 30.15799
E:\Data\IMG\center_2021_04_10_12_59_22_247.jpg, E:\Data\IMG\left_2021_04_10_12_59_22_247.jpg, E:\Data\IMG\right_2021_04_10_12_59_22_247.jpg, -0.1156285, 1, 0, 30.1922
E:\Data\IMG\center_2021_04_10_12_59_22_347.jpg, E:\Data\IMG\left_2021_04_10_12_59_22_347.jpg, E:\Data\IMG\right_2021_04_10_12_59_22_347.jpg, -0.2567404, 1, 0, 30.1844
E:\Data\IMG\center_2021_04_10_12_59_22_448.jpg, E:\Data\IMG\left_2021_04_10_12_59_22_448.jpg, E:\Data\IMG\right_2021_04_10_12_59_22_448.jpg, 0, 1, 0, 30.18879
E:\Data\IMG\center_2021_04_10_12_59_22_549.jpg, E:\Data\IMG\left_2021_04_10_12_59_22_549.jpg, E:\Data\IMG\right_2021_04_10_12_59_22_549.jpg, 0, 1, 0, 30.19016
E:\Data\IMG\center_2021_04_10_12_59_22_650.jpg, E:\Data\IMG\left_2021_04_10_12_59_22_650.jpg, E:\Data\IMG\right_2021_04_10_12_59_22_650.jpg, 0, 1, 0, 30.19053
E:\Data\IMG\center_2021_04_10_12_59_22_750.jpg, E:\Data\IMG\left_2021_04_10_12_59_22_750.jpg, E:\Data\IMG\right_2021_04_10_12_59_22_750.jpg, 0, 1, 0, 30.19031
E:\Data\IMG\center_2021_04_10_12_59_22_853.jpg, E:\Data\IMG\left_2021_04_10_12_59_22_853.jpg, E:\Data\IMG\right_2021_04_10_12_59_22_853.jpg, 0, 1, 0, 30.19061
E:\Data\IMG\center_2021_04_10_12_59_22_955.jpg, E:\Data\IMG\left_2021_04_10_12_59_22_955.jpg, E:\Data\IMG\right_2021_04_10_12_59_22_955.jpg, 0, 1, 0, 30.19032
E:\Data\IMG\center_2021_04_10_12_59_23_060.jpg, E:\Data\IMG\left_2021_04_10_12_59_23_060.jpg, E:\Data\IMG\right_2021_04_10_12_59_23_060.jpg, 0, 1, 0, 30.1903
E:\Data\IMG\center_2021_04_10_12_59_23_164.jpg, E:\Data\IMG\left_2021_04_10_12_59_23_164.jpg, E:\Data\IMG\right_2021_04_10_12_59_23_164.jpg, -0.2843685, 1, 0, 30.16989
E:\Data\IMG\center_2021_04_10_12_59_23_267.jpg, E:\Data\IMG\left_2021_04_10_12_59_23_267.jpg, E:\Data\IMG\right_2021_04_10_12_59_23_267.jpg, -0.04888082, 1, 0, 30.19074
E:\Data\IMG\center_2021_04_10_12_59_23_369.jpg, E:\Data\IMG\left_2021_04_10_12_59_23_369.jpg, E:\Data\IMG\right_2021_04_10_12_59_23_369.jpg, 0, 1, 0, 30.19004
E:\Data\IMG\center_2021_04_10_12_59_23_470.jpg, E:\Data\IMG\left_2021_04_10_12_59_23_470.jpg, E:\Data\IMG\right_2021_04_10_12_59_23_470.jpg, 0, 1, 0, 30.19028
E:\Data\IMG\center_2021_04_10_12_59_23_574.jpg, E:\Data\IMG\left_2021_04_10_12_59_23_574.jpg, E:\Data\IMG\right_2021_04_10_12_59_23_574.jpg, 0, 1, 0, 30.19029
E:\Data\IMG\center_2021_04_10_12_59_23_679.jpg, E:\Data\IMG\left_2021_04_10_12_59_23_679.jpg, E:\Data\IMG\right_2021_04_10_12_59_23_679.jpg, 0, 1, 0, 30.19043
E:\Data\IMG\center_2021_04_10_12_59_23_781.jpg, E:\Data\IMG\left_2021_04_10_12_59_23_781.jpg, E:\Data\IMG\right_2021_04_10_12_59_23_781.jpg, 0, 1, 0, 30.1903
E:\Data\IMG\center_2021_04_10_12_59_23_884.jpg, E:\Data\IMG\left_2021_04_10_12_59_23_884.jpg, E:\Data\IMG\right_2021_04_10_12_59_23_884.jpg, -0.0248595, 1, 0, 30.18959
E:\Data\IMG\center_2021_04_10_12_59_23_986.jpg, E:\Data\IMG\left_2021_04_10_12_59_23_986.jpg, E:\Data\IMG\right_2021_04_10_12_59_23_986.jpg, -0.3001044, 1, 0, 30.16889
E:\Data\IMG\center_2021_04_10_12_59_24_089.jpg, E:\Data\IMG\left_2021_04_10_12_59_24_089.jpg, E:\Data\IMG\right_2021_04_10_12_59_24_089.jpg, 0, 1, 0, 30.18886
E:\Data\IMG\center_2021_04_10_12_59_24_189.jpg, E:\Data\IMG\left_2021_04_10_12_59_24_189.jpg, E:\Data\IMG\right_2021_04_10_12_59_24_189.jpg, 0, 1, 0, 30.19014
E:\Data\IMG\center_2021_04_10_12_59_24_296.jpg, E:\Data\IMG\left_2021_04_10_12_59_24_296.jpg, E:\Data\IMG\right_2021_04_10_12_59_24_296.jpg, 0, 1, 0, 30.19028
E:\Data\IMG\center_2021_04_10_12_59_24_399.jpg, E:\Data\IMG\left_2021_04_10_12_59_24_399.jpg, E:\Data\IMG\right_2021_04_10_12_59_24_399.jpg, 0, 1, 0, 30.19028
E:\Data\IMG\center_2021_04_10_12_59_24_501.jpg, E:\Data\IMG\left_2021_04_10_12_59_24_501.jpg, E:\Data\IMG\right_2021_04_10_12_59_24_501.jpg, 0, 1, 0, 30.19032
E:\Data\IMG\center_2021_04_10_12_59_24_604.jpg, E:\Data\IMG\left_2021_04_10_12_59_24_604.jpg, E:\Data\IMG\right_2021_04_10_12_59_24_604.jpg, 0, 1, 0, 30.19031
E:\Data\IMG\center_2021_04_10_12_59_24_711.jpg, E:\Data\IMG\left_2021_04_10_12_59_24_711.jpg, E:\Data\IMG\right_2021_04_10_12_59_24_711.jpg, -0.1882479, 1, 0, 30.1806
E:\Data\IMG\center_2021_04_10_12_59_24_814.jpg, E:\Data\IMG\left_2021_04_10_12_59_24_814.jpg, E:\Data\IMG\right_2021_04_10_12_59_24_814.jpg, -0.2783586, 1, 0, 30.17868
E:\Data\IMG\center_2021_04_10_12_59_24_914.jpg, E:\Data\IMG\left_2021_04_10_12_59_24_914.jpg, E:\Data\IMG\right_2021_04_10_12_59_24_914.jpg, 0, 1, 0, 30.18826
E:\Data\IMG\center_2021_04_10_12_59_25_016.jpg, E:\Data\IMG\left_2021_04_10_12_59_25_016.jpg, E:\Data\IMG\right_2021_04_10_12_59_25_016.jpg, 0, 1, 0, 30.18991
E:\Data\IMG\center_2021_04_10_12_59_25_118.jpg, E:\Data\IMG\left_2021_04_10_12_59_25_118.jpg, E:\Data\IMG\right_2021_04_10_12_59_25_118.jpg, 0, 1, 0, 30.19027
E:\Data\IMG\center_2021_04_10_12_59_25_220.jpg, E:\Data\IMG\left_2021_04_10_12_59_25_220.jpg, E:\Data\IMG\right_2021_04_10_12_59_25_220.jpg, 0, 1, 0, 30.19032
E:\Data\IMG\center_2021_04_10_12_59_25_320.jpg, E:\Data\IMG\left_2021_04_10_12_59_25_320.jpg, E:\Data\IMG\right_2021_04_10_12_59_25_320.jpg, 0, 1, 0, 30.19031
